ts,userId,isBuilder,statusId,isAsk,limitPx,sz,oid,timestampDiff,triggerCondition,triggered,isTrigger,hasChildren,isPositionTpsl,reduceOnly,orderTypeId,tifId,triggerPx,origSz,status,orderType,tif
2025-12-01 12:00:00.669825919,228,False,1,False,127.06,23.61,254384958780,0,0.0,False,False,False,False,False,0,0,0.0,23.61,open,Limit,Alo
2025-12-01 12:00:00.669825919,318,False,1,True,127.08,7.86,254384959030,0,0.0,False,False,False,False,False,0,0,0.0,7.86,open,Limit,Alo
2025-12-01 12:00:00.669825919,612,False,2,True,127.09,30.36,254384841656,15591,0.0,False,False,False,False,False,0,0,0.0,30.36,canceled,Limit,Alo
2025-12-01 12:00:00.669825919,207,False,2,True,127.07,47.22,254384914408,5411,0.0,False,False,False,False,False,0,0,0.0,47.22,canceled,Limit,Alo
2025-12-01 12:00:00.669825919,207,False,2,False,126.97,157.53,254384874380,10764,0.0,False,False,False,False,False,0,0,0.0,157.53,canceled,Limit,Alo
2025-12-01 12:00:00.669825919,666,False,2,True,127.1,0.79,254384900320,6617,0.0,False,False,False,False,False,0,0,0.0,0.79,canceled,Limit,Alo
2025-12-01 12:00:00.669825919,612,False,2,True,127.1,51.34,254384842590,15515,0.0,False,False,False,False,False,0,0,0.0,51.34,canceled,Limit,Alo
2025-12-01 12:00:00.669825919,633,False,2,True,127.08,7.86,254384839711,15762,0.0,False,False,False,False,False,0,0,0.0,7.86,canceled,Limit,Alo
2025-12-01 12:00:00.669825919,675,False,2,True,127.07,16.32,254384845160,15276,0.0,False,False,False,False,False,0,0,0.0,16.32,canceled,Limit,Alo
2025-12-01 12:00:00.669825919,318,False,2,True,127.08,7.86,254384958767,0,0.0,False,False,False,False,False,0,0,0.0,7.86,canceled,Limit,Alo
2025-12-01 12:00:00.669825919,237,False,2,True,127.38,1720.27,254384950631,512,0.0,False,False,False,False,False,0,0,0.0,1720.27,canceled,Limit,Alo
2025-12-01 12:00:00.669825919,327,False,2,False,127.03,944.63,254384956431,154,0.0,False,False,False,False,False,0,0,0.0,944.63,canceled,Limit,Alo
