ts,userId,isBuilder,statusId,isAsk,limitPx,sz,oid,timestampDiff,triggerCondition,triggered,isTrigger,hasChildren,isPositionTpsl,reduceOnly,orderTypeId,tifId,triggerPx,origSz,status,orderType,tif
2025-12-01 12:00:00.157563720,222,False,0,True,127.06,23.61,254384950236,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,369,False,0,True,127.06,50.74,254384950393,0,0.0,False,False,False,False,False,0,0,0.0,50.74,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,117,False,0,True,127.01,12.36,254384950520,0,0.0,False,False,False,False,False,0,0,0.0,12.36,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,117,False,0,True,127.02,12.36,254384950521,0,0.0,False,False,False,False,False,0,0,0.0,12.36,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,117,False,0,True,127.03,12.36,254384950522,0,0.0,False,False,False,False,False,0,0,0.0,12.36,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,117,False,0,True,127.04,12.36,254384950523,0,0.0,False,False,False,False,False,0,0,0.0,12.36,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,117,False,0,True,127.05,12.36,254384950524,0,0.0,False,False,False,False,False,0,0,0.0,12.36,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,117,False,0,True,127.06,12.36,254384950525,0,0.0,False,False,False,False,False,0,0,0.0,12.36,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,90,False,0,True,127.01,15.8,254384950541,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,90,False,0,True,127.02,15.8,254384950542,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,90,False,0,True,127.03,15.8,254384950543,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,90,False,0,True,127.04,15.8,254384950544,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
